id,name,category,price,isOfferApplied,discountPercentage,priceAfterDiscount
,hat,Clothing,1919.76,FALSE,22.96,3369.29
,shirt,Sports Equipment,2867.43,FALSE,64.28,3984.04
,gloves,Electronics,1709.97,FALSE,73.13,1587.38
,jacket,Home Decor,3180.48,TRUE,6.95,3877.42
,gloves,Sports Equipment,495.13,FALSE,17.03,955.73
,belt,Toys,1719.29,FALSE,70.41,225.93
,pants,Electronics,2564.31,FALSE,57.23,4721.35
,belt,Toys,4661.29,TRUE,8.07,647.41
,belt,Toys,2403.58,FALSE,19.18,733.68
,belt,Toys,4386.22,TRUE,31.98,1037.29
,socks,Sports Equipment,3017.07,FALSE,26.77,2196.69
,jacket,Sports Equipment,667.31,FALSE,58.57,3700.2
,scarf,Books,2782.6,TRUE,63.12,4439.58
,pants,Electronics,1849.82,FALSE,62.52,934.41
,watch,Toys,2070.3,TRUE,52.71,1045.13
,socks,Books,1853.3,TRUE,32.38,22.87
,shoes,Clothing,2193.21,TRUE,83.87,2772.56
,hat,Electronics,1661.75,FALSE,78.11,1193.31
,hat,Toys,4421.04,FALSE,52.33,4761.85
,shoes,Home Decor,112.25,TRUE,40.21,4106.88
,pants,Sports Equipment,4970.46,FALSE,66.26,1482.2
,scarf,Clothing,4680.93,FALSE,68.44,2745.87
,jacket,Home Decor,2163.39,FALSE,84.52,3822.26
,scarf,Books,3895.72,TRUE,52.45,945.91
,belt,Clothing,1109.02,FALSE,94.7,1918.22
,watch,Home Decor,3556.04,FALSE,82.35,1192.23
,shoes,Clothing,4826.4,FALSE,15.52,849.73
,socks,Home Decor,4063.16,TRUE,43.59,235.2
,scarf,Electronics,1575.41,TRUE,2.75,2728.79
,hat,Sports Equipment,4299.33,FALSE,55.84,2357.12
,shoes,Sports Equipment,4716.79,TRUE,25.89,4453.18
,pants,Books,945.71,FALSE,95.87,1055.73
,scarf,Home Decor,124,FALSE,89.56,4992.11
,gloves,Sports Equipment,3425.05,FALSE,17.45,4303.87
,jacket,Home Decor,3927.19,TRUE,45.26,2691.1
,hat,Sports Equipment,4262.22,TRUE,3.33,3349.86
,shoes,Electronics,4328.29,FALSE,78.73,4084.87
,hat,Home Decor,1793.87,FALSE,13.85,4622.18
,belt,Electronics,945.02,FALSE,65.45,3844.71
,pants,Electronics,2834.82,TRUE,19.3,4109.23
,hat,Toys,2713.31,FALSE,50.42,508.1
,shirt,Toys,3391.41,TRUE,96.88,4043.17
,hat,Toys,3626.45,FALSE,44.53,2777.92
,hat,Electronics,562.68,FALSE,30.15,1453.98
,pants,Electronics,4063.27,FALSE,6.69,19.43
,pants,Home Decor,2746.52,TRUE,84.04,2090.52
,belt,Clothing,235.19,TRUE,69.16,697.55
,watch,Home Decor,1534.76,FALSE,14.96,4713.99
,shirt,Sports Equipment,3957.17,TRUE,63.32,4555.96
,jacket,Home Decor,2052.33,FALSE,89.62,3737.16
,hat,Sports Equipment,4226.16,TRUE,31.27,3430.41
,socks,Home Decor,2810.1,TRUE,47.68,3207.29
,watch,Clothing,4539.77,FALSE,5.52,2977.7
,jacket,Sports Equipment,2768.16,TRUE,53.46,3189.82
,hat,Sports Equipment,4945.55,TRUE,0.98,4238.68
,gloves,Toys,2017.15,TRUE,14.16,4685.4
,shirt,Toys,4115.81,FALSE,38.3,2144.5
,hat,Books,4916.02,FALSE,66.84,4405.13
,gloves,Sports Equipment,3466.9,TRUE,34.63,2201.69
,scarf,Home Decor,3962.32,FALSE,92.71,3260.45
,gloves,Clothing,3174.44,FALSE,71.4,1436.95
,gloves,Home Decor,4409.36,TRUE,99.37,222.52
,scarf,Electronics,3797.42,FALSE,3.41,1524.48
,hat,Electronics,3550.91,TRUE,57.34,424.93
,shoes,Electronics,67.75,TRUE,34.78,4613.3
,jacket,Clothing,320.46,FALSE,90.21,1758.89
,pants,Toys,189.67,FALSE,85.36,4330.21
,socks,Electronics,4209.71,TRUE,45.43,3185.44
,belt,Home Decor,2408.39,FALSE,21.61,2580.09
,shirt,Toys,2908.83,FALSE,52.07,1711.11
,pants,Electronics,3712.03,TRUE,98.99,2304.07
,watch,Toys,543.94,TRUE,89.73,4803.86
,watch,Sports Equipment,595.76,FALSE,15.46,1199.55
,shirt,Home Decor,3360.85,TRUE,73.94,3097.24
,watch,Home Decor,3186.67,TRUE,48.05,4124.05
,belt,Home Decor,2130.57,FALSE,40,140.22
,gloves,Clothing,4130.06,FALSE,77.53,3835.17
,watch,Electronics,4044.76,TRUE,92.83,4932.34
,jacket,Electronics,3845.14,FALSE,51.06,3691.95
,watch,Books,256.33,FALSE,70.39,2358.79
,belt,Books,1966.6,TRUE,64.49,3691.31
,shirt,Electronics,1058.26,TRUE,78.85,2095.01
,jacket,Books,2111.55,FALSE,23.71,3864.69
,belt,Toys,3549.98,FALSE,66.57,1231.16
,shirt,Toys,780.3,TRUE,92.31,2115.67
,belt,Sports Equipment,4039.66,FALSE,2.17,3281.58
,shoes,Books,3606.23,FALSE,33.72,4980.35
,socks,Books,2199.33,TRUE,8.65,2215.85
,belt,Toys,3104.32,TRUE,4.3,3830.74
,scarf,Books,2460.09,TRUE,83.36,28.72
,watch,Sports Equipment,4976.26,TRUE,40.57,1905.52
,shoes,Clothing,1190.84,TRUE,86.45,599.16
,gloves,Electronics,3253.74,FALSE,96.43,1146.29
,watch,Electronics,4988.67,FALSE,47.05,1408.46
,gloves,Home Decor,1221.16,TRUE,99.35,4042.81
,pants,Home Decor,3327.35,TRUE,19.54,4883.41
,shirt,Electronics,2849.85,TRUE,97.74,1135.25
,watch,Clothing,4557.39,FALSE,10.44,1387.65
,watch,Sports Equipment,4593.71,TRUE,57.75,291.01
,shoes,Home Decor,2487.73,TRUE,42.08,4688.75
,hat,Clothing,1689.59,FALSE,69.57,2720.99
,belt,Home Decor,1304.77,TRUE,67.77,1182.79
,jacket,Clothing,3178.82,FALSE,98.86,1166.07
,watch,Books,4319.51,TRUE,70.57,1414.99
,belt,Clothing,3720.92,TRUE,36.72,2225.85
,scarf,Toys,2638,FALSE,22.38,3074.24
,hat,Toys,4440.34,FALSE,88.39,3003.85
,gloves,Toys,2673.2,FALSE,93.05,835.01
,shoes,Books,3231.24,FALSE,65.53,4068.65
,belt,Toys,130.34,FALSE,4.92,4555.25
,socks,Electronics,4671.21,FALSE,44.05,2468.12
,shirt,Electronics,2046.92,TRUE,30.71,1863.5
,shoes,Toys,2473.1,TRUE,77.44,2472.32
,shoes,Sports Equipment,744.22,TRUE,78.1,1598.97
,belt,Electronics,2955.13,TRUE,59.91,1822.05
,shoes,Home Decor,1849.5,FALSE,31.21,1913.61
,belt,Toys,906.92,FALSE,47.05,3566.83
,socks,Books,2003.13,TRUE,75.29,3245.07
,hat,Books,2438.84,FALSE,71.39,863.74
,pants,Home Decor,1936.02,FALSE,62.63,1601.62
,pants,Books,1672.63,TRUE,44.66,2378.31
,socks,Clothing,1248.03,TRUE,64.19,3094.57
,pants,Clothing,4620.37,FALSE,82.84,4157.17
,scarf,Electronics,934.03,FALSE,54.46,4437.84
,socks,Books,262.57,TRUE,68.1,2421.5
,socks,Books,3624.8,FALSE,58.23,1255.28
,watch,Home Decor,3976.46,FALSE,83.11,2012.45
,hat,Books,86.42,TRUE,21.3,2617.1
,pants,Home Decor,2631.37,FALSE,67.88,1120.91
,socks,Books,2351.94,FALSE,18.23,2304.42
,watch,Clothing,1949.27,TRUE,97.03,2740.46
,socks,Books,2557.78,FALSE,66.68,1788.46
,jacket,Home Decor,3987.6,TRUE,0.19,4075.34
,shoes,Sports Equipment,790.98,TRUE,64.28,2479.72
,jacket,Clothing,156.78,TRUE,17.55,2952.37
,gloves,Clothing,2225.54,TRUE,51.19,3676.1
,watch,Electronics,3544.35,TRUE,45.39,916.59
,gloves,Toys,4296.57,TRUE,35.04,4251.46
,scarf,Toys,856.79,TRUE,58.03,3687.15
,scarf,Clothing,2076.22,FALSE,91.69,860.71
,socks,Toys,2242.16,FALSE,86.97,2966.65
,socks,Books,2776.48,TRUE,26.67,4257.81
,gloves,Electronics,3015.79,TRUE,13.58,4802.19
,shoes,Books,446.91,FALSE,16.69,1605.5
,hat,Electronics,2113.55,FALSE,27.55,2674.96
,watch,Electronics,2394.38,TRUE,18.29,1130.72
,scarf,Toys,2799.21,FALSE,10.54,877.67
,shoes,Sports Equipment,1676.99,TRUE,83.17,1500.15
,scarf,Toys,1394.27,TRUE,51.17,3975.97
,shoes,Books,2627.53,TRUE,47.86,873.79
,hat,Clothing,1532.39,TRUE,71.17,1339.27
,watch,Toys,2137.57,FALSE,70.65,1988.13
,belt,Toys,1933.39,FALSE,81.82,4154.72
,scarf,Home Decor,2556.07,TRUE,23.85,1017.27
,scarf,Books,3529.66,FALSE,64.1,124.86
,belt,Toys,1112.46,TRUE,48.53,4746.21
,pants,Clothing,318.3,FALSE,79.91,2214.57
,jacket,Toys,62.63,FALSE,79.4,1188.5
,gloves,Books,2465.63,FALSE,14.98,3312.18
,shoes,Books,2759.11,TRUE,39.58,2993.16
,scarf,Home Decor,1070.69,TRUE,0.68,3151.57
,scarf,Electronics,4638.97,FALSE,79.61,2115.52
,scarf,Electronics,4958.22,TRUE,26.47,2543.7
,gloves,Home Decor,2394.37,FALSE,83.6,1737.57
,watch,Books,1098.23,TRUE,42.12,2194.62
,belt,Books,649.65,FALSE,63.89,4848.73
,scarf,Home Decor,4895.14,FALSE,18.61,3569.37
,socks,Books,292.35,FALSE,45.37,1329.86
,pants,Toys,2223.22,TRUE,83.25,2604.77
,scarf,Electronics,880.26,TRUE,22.52,2429.08
,belt,Home Decor,3531.69,FALSE,0.7,1591.12
,shirt,Electronics,2166.7,TRUE,49.78,3614.24
,shirt,Sports Equipment,3217.63,FALSE,74.48,147.42
,socks,Clothing,4386.54,FALSE,25.14,1887.97
,shoes,Toys,2302.44,FALSE,53.66,131.57
,scarf,Toys,4987.56,TRUE,47.61,1684.57
,scarf,Books,4926.19,FALSE,26.16,2711.04
,socks,Clothing,4171.64,FALSE,5.01,2310.5
,gloves,Home Decor,3219.74,FALSE,2.88,136.17
,scarf,Electronics,2530.35,FALSE,92.76,2622.34
,jacket,Clothing,1174.11,FALSE,20.55,3387.63
,belt,Home Decor,1305.58,FALSE,10.11,4121.87
,watch,Toys,4502.66,TRUE,40.56,2649.25
,watch,Toys,2154.83,FALSE,87.3,2129.04
,shoes,Toys,1863.32,TRUE,77.22,3654.91
,gloves,Sports Equipment,4856.89,TRUE,83.58,751.51
,pants,Electronics,1327.01,TRUE,57.54,629.21
,watch,Home Decor,1913.83,TRUE,30.54,2851.41
,gloves,Clothing,186.28,TRUE,65.59,2638.08
,gloves,Books,3147.58,TRUE,41.66,1528.76
,socks,Sports Equipment,1903.44,FALSE,38.57,1373.94
,watch,Home Decor,581.85,TRUE,26.5,2341.24
,scarf,Clothing,2765.64,FALSE,17.52,2615.47
,hat,Sports Equipment,697.25,FALSE,89.7,1607.71
,watch,Sports Equipment,1263.45,FALSE,29.23,4107.01
,watch,Clothing,2619.87,TRUE,47.31,1358.26
,jacket,Toys,1460.04,FALSE,71.54,229.24
,watch,Sports Equipment,4997.55,FALSE,41.88,2967.93
,watch,Sports Equipment,2887.37,FALSE,20.99,4612.61
,watch,Home Decor,1112.08,FALSE,7.36,2389.13
,jacket,Toys,3244.67,TRUE,42.61,2723.85
,hat,Books,2061.22,FALSE,48.11,1337.86
,belt,Toys,3682.61,FALSE,96.29,2393.44
,jacket,Clothing,4790.12,FALSE,69.71,286.92
,hat,Sports Equipment,243.66,FALSE,93.16,552.81
,shirt,Clothing,1771.67,FALSE,90.53,1134.08
,shirt,Home Decor,3542.37,TRUE,3.39,285.06
,gloves,Home Decor,2412.28,TRUE,82.57,758.61
,hat,Books,3509.16,TRUE,71.13,2923
,jacket,Toys,3953.63,FALSE,25.69,3590.47
,shoes,Clothing,1300.19,TRUE,67.94,2251.06
,belt,Toys,3145.61,TRUE,95.02,2340.47
,belt,Sports Equipment,606.62,FALSE,82.26,4961.52
,shoes,Home Decor,2915.96,FALSE,90.34,2540.11
,gloves,Electronics,2840.16,FALSE,95.95,1346.53
,belt,Electronics,324.86,FALSE,35.62,1132.19
,watch,Home Decor,1559.38,TRUE,97.24,2342.96
,gloves,Sports Equipment,2308.48,TRUE,99.99,1043.63
,socks,Home Decor,3306.4,TRUE,57.97,455.47
,shirt,Books,1562.5,TRUE,90.33,152.53
,jacket,Books,530.95,FALSE,85.27,344.45
,jacket,Electronics,983.73,TRUE,94.02,3386.73
,hat,Electronics,2601.11,TRUE,1.93,4420.38
,shirt,Clothing,3897.63,TRUE,14.7,1043.95
,belt,Toys,1316.56,FALSE,15.57,149.64
,socks,Home Decor,201.52,TRUE,8.26,2317.6
,hat,Sports Equipment,1588.5,FALSE,44.33,2016.05
,jacket,Sports Equipment,4776.54,TRUE,92.38,3959.02
,watch,Toys,4220.26,FALSE,3.35,3809.12
,belt,Books,3829.4,TRUE,21.67,3662.6
,pants,Electronics,4763.69,TRUE,1.74,3865.57
,shirt,Electronics,1124.58,TRUE,57.96,2243.41
,shoes,Sports Equipment,2916.25,FALSE,13.01,3818.03
,socks,Clothing,4119.96,TRUE,98.28,1992.32
,hat,Toys,3161.57,TRUE,53.22,1381.42
,scarf,Books,3137.3,FALSE,98.83,2859.87
,socks,Books,940.52,FALSE,73.64,1268.12
,watch,Home Decor,4308.22,FALSE,81.4,1450.21
,gloves,Electronics,4971.22,FALSE,87.66,111.92
,watch,Home Decor,885.14,TRUE,77.09,1821.02
,hat,Electronics,4933.08,FALSE,48.43,1368.6
,belt,Toys,3310.17,FALSE,51.95,4352.49
,socks,Clothing,4255.1,FALSE,66.24,4900.25
,hat,Clothing,2389.68,TRUE,26.28,903.39
,scarf,Home Decor,2805.88,TRUE,81.36,1303.66
,scarf,Sports Equipment,2629.4,FALSE,30.9,244.23
,gloves,Home Decor,3974.17,FALSE,71.24,1758.44
,jacket,Sports Equipment,2302.61,FALSE,68.78,210.08
,hat,Books,3827.13,TRUE,74.65,1536.27
,belt,Books,2262.44,TRUE,62.88,3529.63
,scarf,Books,4125.98,TRUE,16.36,596.1
,pants,Clothing,2930.36,FALSE,47.94,4413.21
,scarf,Clothing,2103.06,TRUE,28.16,1589.72
,pants,Toys,3229.8,TRUE,21.22,4964.06
,socks,Clothing,120,FALSE,83.8,1121.9
,jacket,Clothing,4880.44,TRUE,7.76,2343.95
,watch,Toys,4883.87,FALSE,83.74,4392.36
,shoes,Toys,3237.53,FALSE,94.17,3215.69
,jacket,Clothing,1919.79,FALSE,39.25,4072.68
,gloves,Sports Equipment,3387.74,FALSE,19.46,4288.2
,shirt,Sports Equipment,2138.71,FALSE,75.54,716.79
,scarf,Home Decor,3923.1,TRUE,84.47,4846.33
,jacket,Toys,2142.2,FALSE,3.8,4560.37
,belt,Electronics,4450.07,TRUE,67.64,4682.59
,scarf,Books,1395.19,FALSE,28.06,1713.35
,socks,Clothing,540.1,TRUE,19.86,4949.64
,belt,Toys,2424.85,TRUE,71.3,2225.44
,scarf,Clothing,609.86,TRUE,47.78,4926.4
,hat,Books,186.69,FALSE,57.29,3041.62
,jacket,Home Decor,2317.13,TRUE,57.55,1774.46
,scarf,Books,2566.17,FALSE,95.02,3132.55
,watch,Clothing,1536.44,FALSE,50.15,156.87
,scarf,Electronics,3587.09,FALSE,31.82,3224.39
,pants,Electronics,2193.16,FALSE,20.85,3680.82
,socks,Electronics,128.68,TRUE,62.69,283.49
,scarf,Clothing,4961.73,FALSE,62.68,4521.31
,watch,Home Decor,2331.6,FALSE,67.87,4599.73
,watch,Clothing,4457.26,TRUE,99.66,2115.22
,socks,Books,518.93,FALSE,8.32,4108.95
,hat,Sports Equipment,389.47,TRUE,82.68,2653.25
,watch,Home Decor,4001.79,FALSE,85.8,1191.68
,pants,Electronics,3852.45,FALSE,46.78,1507.14
,gloves,Home Decor,1158.62,TRUE,22.93,3149.91
,hat,Books,2910.76,TRUE,36.34,1096.62
,shoes,Toys,3462.83,TRUE,3.28,3885.96
,pants,Clothing,3923.66,TRUE,29.66,3858.49
,pants,Sports Equipment,4882.86,TRUE,31.57,4730.29
,shirt,Toys,626.65,TRUE,47.79,4444.36
,socks,Books,2646.58,FALSE,99.54,1050.08
,shoes,Clothing,2457.01,FALSE,94.54,650.31
,belt,Sports Equipment,4220.32,FALSE,90.86,2089.78
,socks,Sports Equipment,2929.3,FALSE,18.52,1050.8
,hat,Home Decor,4374.21,FALSE,99.38,715.34
,gloves,Electronics,1454.19,FALSE,91.45,4216.78
,shirt,Books,1197.39,TRUE,48.77,1559.9
,gloves,Electronics,3956.31,FALSE,14.27,4825.1
,hat,Clothing,844.14,FALSE,86.87,1239.23
,hat,Books,320.29,TRUE,41.29,216.93
,socks,Books,4027.53,TRUE,23.52,4993.09
,belt,Home Decor,1481.99,TRUE,74.22,3334.37
,gloves,Books,1223.36,TRUE,57.95,1522.91
,jacket,Sports Equipment,2278.01,TRUE,90.97,211.62
,belt,Sports Equipment,965.84,TRUE,77.1,135.72
,hat,Electronics,3037.77,TRUE,36.26,2159.24
,socks,Toys,2608.45,FALSE,80.15,1775.93
,watch,Home Decor,2768.46,FALSE,25.12,4354.63
,scarf,Electronics,2994.9,TRUE,41.16,1038.12
,shoes,Books,2072.94,FALSE,54.88,2450.13
,pants,Toys,3780.56,FALSE,37.16,270.1
,scarf,Sports Equipment,256.18,FALSE,34.98,687.28
,belt,Sports Equipment,1152.84,TRUE,58.4,2493.63
,shirt,Sports Equipment,4490.35,TRUE,39.76,4977.13
,socks,Toys,3891.97,TRUE,27.42,2095.03
,socks,Sports Equipment,4794.83,FALSE,68.63,3277.36
,shoes,Electronics,3323.31,TRUE,2.49,3601.76
,belt,Home Decor,2429.53,TRUE,35.56,4911.37
,gloves,Books,1674.39,FALSE,56.38,2544.13
,belt,Clothing,1970.52,FALSE,76.3,475.88
,shoes,Home Decor,1080.75,TRUE,25.05,2952.2
,scarf,Clothing,333.3,FALSE,84.06,1650.53
,scarf,Books,2527.56,TRUE,4.8,869.16
,hat,Sports Equipment,2941.91,TRUE,78.94,1036.14
,jacket,Toys,4395.16,FALSE,81.39,4487.15
,pants,Home Decor,2585.64,FALSE,52.27,119.63
,gloves,Sports Equipment,4810.88,FALSE,75.1,405.56
,jacket,Books,1561.49,FALSE,93.09,2326.01
,pants,Books,1857.04,TRUE,89.6,2529.32
,shirt,Toys,4890.74,FALSE,45.13,3290.65
,gloves,Home Decor,4849.57,TRUE,2.24,2354.31
,pants,Electronics,2269.56,TRUE,48.06,4060.34
,shoes,Home Decor,1040.35,FALSE,40.33,1052.54
,hat,Electronics,2772.62,TRUE,89.25,4313.9
,scarf,Home Decor,572.65,FALSE,12.23,3092.43
,hat,Home Decor,1564.53,TRUE,13.17,3531.72
,pants,Toys,1305.02,FALSE,86.02,1861.32
,shoes,Toys,1491.62,TRUE,70.35,4833.59
,scarf,Clothing,3307.32,TRUE,77.17,2019.55
,shirt,Home Decor,3266.93,FALSE,29.78,2654.61
,hat,Home Decor,2206.69,FALSE,36.75,1662.1
,shoes,Clothing,1427.41,TRUE,44.41,4344.4
,socks,Toys,2552.23,FALSE,78.59,2142.91
,gloves,Books,957.57,FALSE,45.29,3832.31
,watch,Electronics,850.47,FALSE,61.58,3463.28
,scarf,Electronics,4229.6,FALSE,24.1,152.86
,socks,Toys,3245.15,TRUE,83.11,1366.75
,hat,Books,1128.68,TRUE,75.82,1818.74
,jacket,Clothing,1023,TRUE,8.03,3149.86
,hat,Books,1004.34,FALSE,18.59,4884.7
,socks,Home Decor,4309.25,FALSE,12.86,823.88
,belt,Electronics,2787.91,FALSE,29.57,1150.57
,shoes,Sports Equipment,2499,TRUE,15,3349.76
,belt,Sports Equipment,327.77,TRUE,0.06,3811.64
,socks,Home Decor,648.09,FALSE,34.3,2142.97
,jacket,Sports Equipment,2230.8,FALSE,42.09,2854.55
,jacket,Toys,2561.6,TRUE,14.68,2207.81
,hat,Toys,1528.59,FALSE,38,3207.28
,hat,Home Decor,1280.87,TRUE,99.4,1451.64
,jacket,Electronics,1289.91,TRUE,93.3,3719.25
,socks,Toys,2124.73,TRUE,93.32,683.11
,belt,Toys,3541.5,TRUE,85.46,39.66
,socks,Clothing,2598.75,FALSE,78.69,529.71
,pants,Clothing,2222.44,FALSE,38.55,371.67
,jacket,Toys,4669.42,FALSE,85.26,2384.95
,watch,Sports Equipment,1542.58,TRUE,66.24,840.87
,watch,Clothing,4911.59,FALSE,68.14,1176.52
,socks,Sports Equipment,3564.4,FALSE,26.48,2884.02
,gloves,Sports Equipment,4219.34,FALSE,25.68,1035.57
,jacket,Toys,3011.51,FALSE,80.38,3908.25
,gloves,Home Decor,1125.49,FALSE,31.81,3098.03
,jacket,Toys,4231.68,FALSE,13.37,4497.4
,gloves,Toys,2974.46,TRUE,94.54,965.41
,shoes,Toys,3025.5,FALSE,15.64,3556.99
,belt,Electronics,1858.02,TRUE,5.22,1146.09
,hat,Sports Equipment,2585.25,TRUE,99.25,1698.87
,scarf,Home Decor,2.64,FALSE,58.84,4779.22
,gloves,Clothing,1927.08,FALSE,32.14,1882.53
,scarf,Home Decor,2271.34,TRUE,20.61,3708.9
,hat,Electronics,4343.51,TRUE,47.23,3285.44
,pants,Sports Equipment,466.62,FALSE,5.15,1492.1
,pants,Clothing,229.26,FALSE,70,1386.86
,shirt,Toys,2947.2,TRUE,96.19,1285.58
,shirt,Sports Equipment,3457.99,TRUE,59.94,529.95
,pants,Books,301.72,TRUE,12.7,2480.45
,belt,Sports Equipment,2893.37,FALSE,33.89,4412.67
,shirt,Sports Equipment,2716.63,FALSE,23.77,1193.63
,hat,Sports Equipment,818.3,TRUE,23.6,4141.63
,shoes,Home Decor,3083.54,FALSE,88.38,1649.28
,jacket,Toys,2900.23,TRUE,31.72,4026.2
,hat,Home Decor,3751.61,TRUE,82.98,60.73
,shoes,Home Decor,3709.65,FALSE,54.38,169.3
,watch,Sports Equipment,298.07,TRUE,91.82,187.79
,gloves,Toys,1067.81,TRUE,14.81,3939.33
,belt,Clothing,2095.62,TRUE,12.67,3180.36
,pants,Sports Equipment,4449.83,TRUE,23.6,322.66
,pants,Sports Equipment,3351.75,TRUE,68.34,3496.66
,gloves,Books,1529.14,TRUE,30.22,3057.12
,gloves,Home Decor,1858.15,TRUE,51.91,535.28
,jacket,Electronics,4925.34,TRUE,39.24,1353.32
,gloves,Sports Equipment,1842.3,FALSE,49.88,1101.91
,shirt,Toys,4219.77,FALSE,13.81,4856.44
,gloves,Clothing,2269.77,TRUE,88.83,1981.47
,jacket,Home Decor,4682.5,TRUE,50.2,4154.27
,pants,Sports Equipment,2693.23,TRUE,3.73,1907.81
,pants,Toys,71.85,TRUE,12.45,2477.37
,shoes,Clothing,932.55,FALSE,42.12,128.8
,pants,Electronics,3186.84,FALSE,95.41,2657.62
,socks,Toys,3228.11,TRUE,39.01,4523.1
,jacket,Clothing,4994.7,FALSE,63.98,3275.43
,shirt,Books,2335.4,TRUE,28.34,2227.09
,shoes,Sports Equipment,4802.04,TRUE,42.42,541.79
,shirt,Clothing,3015.47,TRUE,52.77,4655.24
,scarf,Books,3824.04,TRUE,77,1267.12
,belt,Clothing,784.31,TRUE,73.14,793.75
,socks,Electronics,1081.05,TRUE,87.5,3556.55
,hat,Books,4304.1,FALSE,74.92,104.77
,scarf,Home Decor,4635.38,TRUE,41.9,840.18
,gloves,Clothing,4242.65,TRUE,92.9,3669.39
,socks,Electronics,4984.43,TRUE,77.75,920.93
,shoes,Toys,1401.4,FALSE,77.02,3213.79
,jacket,Home Decor,4941.73,FALSE,50.03,3138.13
,shoes,Electronics,439.36,TRUE,88.52,4572.85
,pants,Books,1424.54,FALSE,15.23,1380.58
,watch,Home Decor,707.24,FALSE,41.97,3786.56
,pants,Home Decor,3868.58,FALSE,9.1,900.04
,hat,Toys,1660.65,TRUE,63.03,3844.72
,gloves,Clothing,2384.54,TRUE,99.53,402.59
,socks,Home Decor,480.31,TRUE,33.62,4012.63
,socks,Home Decor,1487.75,TRUE,87.87,3896.46
,shirt,Home Decor,2634.48,FALSE,51.21,1793.6
,watch,Sports Equipment,1571.4,TRUE,29.6,137.19
,hat,Toys,3786.83,TRUE,16.2,275.65
,jacket,Toys,3513.59,FALSE,25.95,4676.6
,watch,Toys,583.31,TRUE,94.65,4967.34
,watch,Clothing,100.04,FALSE,54.66,1245.78
,belt,Electronics,1099.09,FALSE,18.97,3483.99
,shirt,Books,4201.04,TRUE,74.36,1483.72
,watch,Sports Equipment,2687.91,FALSE,26,2663.83
,belt,Electronics,2296.66,FALSE,89.78,913.22
,pants,Home Decor,3336.44,TRUE,61.96,2305.48
,hat,Toys,6.62,TRUE,64.3,242.21
,shirt,Home Decor,2701.5,TRUE,22.53,4090.46
,shirt,Toys,345.31,TRUE,18.89,978.07
,watch,Books,3652.78,FALSE,27.07,4187.55
,hat,Home Decor,1342.76,TRUE,37.55,4697.18
,belt,Toys,762.03,TRUE,80.2,1897.78
,shoes,Books,3897.67,FALSE,79.81,1632.65
,scarf,Clothing,2498.62,TRUE,48.48,4329.16
,shirt,Books,2947.73,TRUE,83.1,2632.63
,watch,Clothing,4502.68,TRUE,25.92,732.04
,watch,Electronics,1573.52,FALSE,1.12,3078.83
,jacket,Clothing,753.19,TRUE,3.92,1815.75
,shoes,Home Decor,2828.86,FALSE,67.42,2010.63
,shoes,Clothing,2752.49,TRUE,20.57,1745.74
,shirt,Toys,965.35,FALSE,9.05,1322.27
,socks,Sports Equipment,772.22,TRUE,71.49,796.44
,hat,Sports Equipment,2143.16,TRUE,69.26,3774.5
,scarf,Home Decor,2440.78,TRUE,24.71,4886.22
,scarf,Books,4604.55,FALSE,86.85,4019.82
,shoes,Toys,403.8,FALSE,12.34,4915.08
,gloves,Electronics,4542.44,TRUE,94.44,1267.02
,socks,Electronics,3153.16,FALSE,55.52,2982.08
,watch,Books,261.24,FALSE,75.88,2845.87
,belt,Toys,1970.92,FALSE,52.1,4399.22
,jacket,Electronics,1255.18,TRUE,11.83,4511.91
,socks,Home Decor,3308.52,TRUE,35.43,1473.26
,gloves,Clothing,4872.95,FALSE,24.03,4226
,shoes,Books,718.36,TRUE,67.98,4726.74
,jacket,Clothing,4404.5,TRUE,80.69,3650.64
,shirt,Books,614.08,TRUE,65.5,4614.8
,shirt,Toys,3644.06,TRUE,19.92,3939.73
,shoes,Sports Equipment,3017.1,TRUE,54.65,1590.08
,shoes,Home Decor,3326.54,TRUE,85.78,4658.59
,shoes,Electronics,2923.21,TRUE,89.41,4430.66
,shoes,Clothing,3045.67,FALSE,3.27,2235.85
,scarf,Sports Equipment,4823.78,FALSE,16.42,1513.44
,shoes,Clothing,4566.61,FALSE,27.29,745.6
,hat,Books,1087.32,FALSE,26.62,324.73
,watch,Books,2144.66,FALSE,93.26,120.76
,jacket,Toys,589.78,TRUE,34.53,4067.2
,watch,Home Decor,1183.63,FALSE,24.38,991.44
,shirt,Clothing,1543.96,FALSE,96.34,3989.1
,jacket,Home Decor,2486.68,TRUE,76.04,2719.21
,shoes,Home Decor,3607.36,FALSE,91.3,3855.37
,scarf,Electronics,1904.46,TRUE,77.53,3329.94
,belt,Books,3495.42,TRUE,59.32,457.72
,scarf,Toys,1554.8,TRUE,64.86,4760.56
,socks,Home Decor,2072,FALSE,24.32,2682.32
,jacket,Electronics,2996.55,TRUE,94.64,1417.29
,belt,Books,2625.88,TRUE,65.8,3814.76
,pants,Books,4081.55,FALSE,41.43,4011.29
,jacket,Toys,983.48,TRUE,56.2,1663.24
,socks,Sports Equipment,2778.57,TRUE,18.86,3148.76
,socks,Sports Equipment,1660.24,FALSE,81,733.72
,jacket,Toys,2076.04,TRUE,98.59,4508.56
,gloves,Home Decor,4079.78,FALSE,78.53,1589.63
